CNTY_WARD,Governor_CONG,Hunter_CONG,Congressmen_CONG,Congressmen_Alt_CONG,Mathematicians_CONG,PMC_CONG
OUTAGAMIE|2375|15,8,8,8,8,8,6
OUTAGAMIE|2375|16,8,8,8,8,8,6
OUTAGAMIE|2375|17,8,8,8,8,8,6
OUTAGAMIE|2375|18,8,8,8,8,8,6
OUTAGAMIE|2375|19,8,8,8,8,8,6
OUTAGAMIE|2375|20,8,8,8,8,8,6
OUTAGAMIE|2375|21,8,8,8,8,8,6
OUTAGAMIE|2375|22,8,8,8,8,8,6
OUTAGAMIE|2375|23,8,8,8,8,8,8
OUTAGAMIE|2375|24,8,8,8,8,8,6
OUTAGAMIE|2375|25,8,8,8,8,8,6
OUTAGAMIE|2375|27,8,8,8,8,8,6
OUTAGAMIE|2375|28,8,8,8,8,8,6
OUTAGAMIE|2375|29,8,8,8,8,8,6
OUTAGAMIE|2375|30,8,8,8,8,8,6
OUTAGAMIE|2375|33,8,8,8,8,8,6
OUTAGAMIE|2375|34,8,8,8,8,8,6
OUTAGAMIE|2375|35,8,8,8,8,8,6
OUTAGAMIE|2375|36,8,8,8,8,8,6
OUTAGAMIE|2375|37,8,8,8,8,8,6
OUTAGAMIE|2375|38,8,8,8,8,8,6
OUTAGAMIE|2375|39,8,8,8,8,8,6
OUTAGAMIE|2375|40,8,8,8,8,8,6
OUTAGAMIE|2375|41,8,8,8,8,8,6
OUTAGAMIE|2375|42,8,8,8,8,8,6
OUTAGAMIE|2375|43,8,8,8,8,8,6
OUTAGAMIE|2375|48,8,8,8,8,8,6
OUTAGAMIE|2375|49,8,8,8,8,8,6
OUTAGAMIE|2375|50,8,8,8,8,8,6
OUTAGAMIE|2375|51,8,8,8,8,8,6
OUTAGAMIE|2375|52,8,8,8,8,8,6
OUTAGAMIE|2375|53,8,8,8,8,8,6
OUTAGAMIE|2375|54,8,8,8,8,8,6
OUTAGAMIE|2375|55,8,8,8,8,8,6
OUTAGAMIE|2375|56,8,8,8,8,8,6
OUTAGAMIE|2375|57,8,8,8,8,8,6
OUTAGAMIE|2375|58,8,8,8,8,8,6
OUTAGAMIE|2375|59,8,8,8,8,8,6
OUTAGAMIE|2375|61,8,8,8,8,8,6
OUTAGAMIE|5575|1,8,8,8,8,8,8
OUTAGAMIE|7725|1,8,8,8,8,8,8
OUTAGAMIE|7725|2,8,8,8,8,8,8
OUTAGAMIE|7750|1,8,8,8,8,8,8
OUTAGAMIE|7750|2,8,8,8,8,8,8
OUTAGAMIE|8975|1,8,8,8,8,8,8
OUTAGAMIE|8975|2,8,8,8,8,8,8
OUTAGAMIE|10750|1,8,8,8,8,8,6
OUTAGAMIE|10750|2,8,8,8,8,8,6
OUTAGAMIE|10750|3,8,8,8,8,8,6
OUTAGAMIE|10750|4,8,8,8,8,8,6
OUTAGAMIE|10750|5,8,8,8,8,8,6
OUTAGAMIE|10750|6,8,8,8,8,8,6
OUTAGAMIE|10750|7,8,8,8,8,8,6
OUTAGAMIE|10750|8,8,8,8,8,8,6
OUTAGAMIE|10750|9,8,8,8,8,8,6
OUTAGAMIE|10750|10,8,8,8,8,8,6
OUTAGAMIE|13600|1,8,8,8,8,8,8
OUTAGAMIE|13600|2,8,8,8,8,8,8
OUTAGAMIE|13600|3,8,8,8,8,8,6
OUTAGAMIE|13600|4,8,8,8,8,8,8
OUTAGAMIE|13600|5,8,8,8,8,8,8
OUTAGAMIE|13600|6,8,8,8,8,8,6
OUTAGAMIE|13600|7,8,8,8,8,8,6
OUTAGAMIE|14750|1,8,8,8,8,8,8
OUTAGAMIE|14750|2,8,8,8,8,8,8
OUTAGAMIE|16500|1,8,8,8,8,8,6
OUTAGAMIE|16500|2,8,8,8,8,8,6
OUTAGAMIE|16500|3,8,8,8,8,8,6
OUTAGAMIE|16500|4,8,8,8,8,8,6
OUTAGAMIE|16500|5,8,8,8,8,8,6
OUTAGAMIE|16500|6,8,8,8,8,8,6
OUTAGAMIE|18525|1,8,8,8,8,8,6
OUTAGAMIE|18525|2,8,8,8,8,8,6
OUTAGAMIE|18525|3,8,8,8,8,8,6
OUTAGAMIE|19200|1,8,8,8,8,8,8
OUTAGAMIE|23425|1,8,8,8,8,8,8
OUTAGAMIE|23425|2,8,8,8,8,8,6
OUTAGAMIE|23425|3,8,8,8,8,8,8
OUTAGAMIE|23425|4,8,8,8,8,8,8
OUTAGAMIE|23425|5,8,8,8,8,8,8
OUTAGAMIE|27650|1,8,8,8,8,8,8
OUTAGAMIE|27650|2,8,8,8,8,8,8
OUTAGAMIE|27650|3,8,8,8,8,8,8
OUTAGAMIE|27650|4,8,8,8,8,8,8
OUTAGAMIE|27650|5,8,8,8,8,8,8
OUTAGAMIE|27650|6,8,8,8,8,8,8
OUTAGAMIE|27650|7,8,8,8,8,8,8
OUTAGAMIE|27650|8,8,8,8,8,8,8
OUTAGAMIE|30075|1,8,8,8,8,8,6
OUTAGAMIE|30075|2,8,8,8,8,8,6
OUTAGAMIE|30075|3,8,8,8,8,8,6
OUTAGAMIE|30075|4,8,8,8,8,8,6
OUTAGAMIE|30075|5,8,8,8,8,8,6
OUTAGAMIE|30075|6,8,8,8,8,8,6
OUTAGAMIE|30075|7,8,8,8,8,8,6
OUTAGAMIE|30075|8,8,8,8,8,8,6
OUTAGAMIE|30075|9,8,8,8,8,8,6
OUTAGAMIE|30075|10,8,8,8,8,8,6
OUTAGAMIE|30075|11,8,8,8,8,8,6
OUTAGAMIE|30075|12,8,8,8,8,8,6
OUTAGAMIE|30075|13,8,8,8,8,8,6
OUTAGAMIE|30075|14,8,8,8,8,8,6
OUTAGAMIE|30075|15,8,8,8,8,8,6
OUTAGAMIE|30075|16,8,8,8,8,8,6
OUTAGAMIE|30075|17,8,8,8,8,8,6
OUTAGAMIE|30075|18,8,8,8,8,8,6
OUTAGAMIE|30075|20,8,8,8,8,8,6
OUTAGAMIE|31550|1,8,8,8,8,8,6
OUTAGAMIE|31550|2,8,8,8,8,8,6
OUTAGAMIE|31550|3,8,8,8,8,8,6
OUTAGAMIE|31550|4,8,8,8,8,8,6
OUTAGAMIE|31550|5,8,8,8,8,8,6
OUTAGAMIE|31550|6,8,8,8,8,8,6
OUTAGAMIE|31550|7,8,8,8,8,8,6
OUTAGAMIE|31550|8,8,8,8,8,8,6
OUTAGAMIE|31550|9,8,8,8,8,8,6
OUTAGAMIE|35825|1,8,8,8,8,8,6
OUTAGAMIE|35825|2,8,8,8,8,8,6
OUTAGAMIE|35850|1,8,8,8,8,8,6
OUTAGAMIE|35850|2,8,8,8,8,8,6
OUTAGAMIE|35850|3,8,8,8,8,8,6
OUTAGAMIE|35950|17,8,8,8,8,8,8
OUTAGAMIE|38800|1,8,8,8,8,8,6
OUTAGAMIE|38800|2,8,8,8,8,8,6
OUTAGAMIE|38800|3,8,8,8,8,8,6
OUTAGAMIE|38800|4,8,8,8,8,8,6
OUTAGAMIE|38800|5,8,8,8,8,8,6
OUTAGAMIE|38800|6,8,8,8,8,8,6
OUTAGAMIE|38800|7,8,8,8,8,8,6
OUTAGAMIE|38800|8,8,8,8,8,8,6
OUTAGAMIE|38800|9,8,8,8,8,8,6
OUTAGAMIE|38800|10,8,8,8,8,8,6
OUTAGAMIE|38800|12,8,8,8,8,8,6
OUTAGAMIE|38800|13,8,8,8,8,8,6
OUTAGAMIE|38800|14,8,8,8,8,8,6
OUTAGAMIE|38800|15,8,8,8,8,8,6
OUTAGAMIE|38825|1,8,8,8,8,8,8
OUTAGAMIE|38825|2,8,8,8,8,8,8
OUTAGAMIE|38825|3,8,8,8,8,8,6
OUTAGAMIE|39650|1,8,8,8,8,8,6
OUTAGAMIE|39650|2,8,8,8,8,8,6
OUTAGAMIE|39650|3,8,8,8,8,8,6
OUTAGAMIE|39650|4,8,8,8,8,8,6
OUTAGAMIE|39650|5,8,8,8,8,8,6
OUTAGAMIE|39650|6,8,8,8,8,8,6
OUTAGAMIE|39650|7,8,8,8,8,8,6
OUTAGAMIE|39650|8,8,8,8,8,8,6
OUTAGAMIE|39650|9,8,8,8,8,8,6
OUTAGAMIE|43875|1,8,8,8,8,8,8
OUTAGAMIE|44950|1,8,8,8,8,8,6
OUTAGAMIE|44950|2,8,8,8,8,8,6
OUTAGAMIE|44950|3,8,8,8,8,8,6
OUTAGAMIE|44950|4,8,8,8,8,8,6
OUTAGAMIE|44950|5,8,8,8,8,8,6
OUTAGAMIE|44950|6,8,8,8,8,8,6
OUTAGAMIE|44950|7,8,8,8,8,8,6
OUTAGAMIE|44950|8,8,8,8,8,8,6
OUTAGAMIE|44950|9,8,8,8,8,8,6
OUTAGAMIE|44950|10,8,8,8,8,8,6
OUTAGAMIE|44950|11,8,8,8,8,8,6
OUTAGAMIE|44950|12,8,8,8,8,8,6
OUTAGAMIE|44950|13,8,8,8,8,8,6
OUTAGAMIE|44950|14,8,8,8,8,8,6
OUTAGAMIE|44950|15,8,8,8,8,8,6
OUTAGAMIE|44950|16,8,8,8,8,8,6
OUTAGAMIE|44950|17,8,8,8,8,8,6
OUTAGAMIE|48250|1,8,8,8,8,8,8
OUTAGAMIE|48775|1,8,8,8,8,8,8
OUTAGAMIE|56925|1,8,8,8,8,8,8
OUTAGAMIE|56925|2,8,8,8,8,8,6
OUTAGAMIE|57375|1,8,8,8,8,8,8
OUTAGAMIE|60000|1,8,8,8,8,8,8
OUTAGAMIE|60000|2,8,8,8,8,8,8
OUTAGAMIE|60000|3,8,8,8,8,8,8
OUTAGAMIE|60000|4,8,8,8,8,8,8
OUTAGAMIE|60000|5,8,8,8,8,8,8
OUTAGAMIE|60000|6,8,8,8,8,8,8
OUTAGAMIE|60400|1,8,8,8,8,8,8
OUTAGAMIE|60400|2,8,8,8,8,8,8
OUTAGAMIE|72725|1,8,8,8,8,8,8
OUTAGAMIE|72725|2,8,8,8,8,8,8
OUTAGAMIE|72725|3,8,8,8,8,8,8
OUTAGAMIE|72725|4,8,8,8,8,8,8
OUTAGAMIE|72725|5,8,8,8,8,8,8
OUTAGAMIE|72725|6,8,8,8,8,8,8
OUTAGAMIE|72750|1,8,8,8,8,8,8
OUTAGAMIE|72750|2,8,8,8,8,8,8
OUTAGAMIE|73625|1,8,8,8,8,8,8
OUTAGAMIE|82400|1,8,8,8,8,8,6
OUTAGAMIE|82400|2,8,8,8,8,8,6
OUTAGAMIE|82400|3,8,8,8,8,8,6
OUTAGAMIE|89150|4,8,8,8,8,8,8
OUTAGAMIE|89150|5,8,8,8,8,8,6
OZAUKEE|5450|6,6,6,6,6,6,5
OZAUKEE|6150|1,6,6,6,6,6,5
OZAUKEE|6150|2,6,6,6,6,6,5
OZAUKEE|6150|3,6,6,6,6,6,5
OZAUKEE|6175|1,6,6,6,6,6,5
OZAUKEE|6175|2,6,6,6,6,6,5
OZAUKEE|6175|3,6,6,6,6,6,5
OZAUKEE|13375|1,6,6,6,6,6,5
OZAUKEE|13375|2,6,6,6,6,6,5
OZAUKEE|13375|3,6,6,6,6,6,5
OZAUKEE|13375|4,6,6,6,6,6,5
OZAUKEE|13375|5,6,6,6,6,6,5
OZAUKEE|13375|6,6,6,6,6,6,5
OZAUKEE|13375|7,6,6,6,6,6,5
OZAUKEE|13375|8,6,6,6,6,6,5
OZAUKEE|13375|9,6,6,6,6,6,5
OZAUKEE|13400|1,6,6,6,6,6,5
OZAUKEE|13400|2,6,6,6,6,6,5
OZAUKEE|13400|3,6,6,6,6,6,5
OZAUKEE|13400|4,6,6,6,6,6,5
OZAUKEE|13400|5,6,6,6,6,6,5
OZAUKEE|13400|6,6,6,6,6,6,5
OZAUKEE|13400|7,6,6,6,6,6,5
OZAUKEE|13400|8,6,6,6,6,6,5
OZAUKEE|13400|9,6,6,6,6,6,5
OZAUKEE|13400|10,6,6,6,6,6,5
OZAUKEE|27550|1,6,6,6,6,6,5
OZAUKEE|27550|2,6,6,6,6,6,5
OZAUKEE|27550|3,6,6,6,6,6,5
OZAUKEE|27575|1,6,6,6,6,6,5
OZAUKEE|27575|2,6,6,6,6,6,5
OZAUKEE|27575|3,6,6,6,6,6,5
OZAUKEE|27575|4,6,6,6,6,6,5
OZAUKEE|30000|1,6,6,6,6,6,5
OZAUKEE|30000|2,6,6,6,6,6,5
OZAUKEE|30000|3,6,6,6,6,6,5
OZAUKEE|30000|4,6,6,6,6,6,5
OZAUKEE|30000|5,6,6,6,6,6,5
OZAUKEE|30000|6,6,6,6,6,6,5
OZAUKEE|30000|7,6,6,6,6,6,5
OZAUKEE|30000|8,6,6,6,6,6,5
OZAUKEE|30000|9,6,6,6,6,6,5
OZAUKEE|30000|10,6,6,6,6,6,5
OZAUKEE|30000|11,6,6,6,6,6,5
OZAUKEE|30000|12,6,6,6,6,6,5
OZAUKEE|30000|13,6,6,6,6,6,5
OZAUKEE|30000|14,6,6,6,6,6,5
OZAUKEE|30025|1,6,6,6,6,6,5
OZAUKEE|30025|2,6,6,6,6,6,5
OZAUKEE|30025|3,6,6,6,6,6,5
OZAUKEE|30025|4,6,6,6,6,6,5
OZAUKEE|30025|5,6,6,6,6,6,5
OZAUKEE|51150|1,6,6,6,6,6,5
OZAUKEE|51150|2,6,6,6,6,6,5
OZAUKEE|51150|3,6,6,6,6,6,5
OZAUKEE|51150|4,6,6,6,6,6,5
OZAUKEE|51150|5,6,6,6,6,6,5
OZAUKEE|51150|6,6,6,6,6,6,5
OZAUKEE|51150|7,6,6,6,6,6,5
OZAUKEE|51150|8,6,6,6,6,6,5
OZAUKEE|51150|9,6,6,6,6,6,5
OZAUKEE|51150|10,6,6,6,6,6,5
OZAUKEE|51150|11,6,6,6,6,6,5
OZAUKEE|51150|12,6,6,6,6,6,5
OZAUKEE|51150|13,6,6,6,6,6,5
OZAUKEE|51150|14,6,6,6,6,6,5
OZAUKEE|51150|15,6,6,6,6,6,5
OZAUKEE|51150|16,6,6,6,6,6,5
OZAUKEE|51150|17,6,6,6,6,6,5
OZAUKEE|51150|18,6,6,6,6,6,5
OZAUKEE|51150|19,6,6,6,6,6,5
OZAUKEE|51150|20,6,6,6,6,6,5
OZAUKEE|51150|21,6,6,6,6,6,5
OZAUKEE|51150|22,6,6,6,6,6,5
OZAUKEE|56450|3,6,6,6,6,6,5
OZAUKEE|64450|1,6,6,6,6,6,5
OZAUKEE|64450|2,6,6,6,6,6,5
OZAUKEE|64450|3,6,6,6,6,6,5
OZAUKEE|64450|4,6,6,6,6,6,5
OZAUKEE|64450|5,6,6,6,6,6,5
OZAUKEE|64450|6,6,6,6,6,6,5
OZAUKEE|64450|7,6,6,6,6,6,5
OZAUKEE|64475|1,6,6,6,6,6,5
OZAUKEE|64475|2,6,6,6,6,6,5
OZAUKEE|64475|4,6,6,6,6,6,5
OZAUKEE|71700|1,6,6,6,6,6,5
OZAUKEE|71700|2,6,6,6,6,6,5
OZAUKEE|71700|3,6,6,6,6,6,5
OZAUKEE|71700|4,6,6,6,6,6,5
OZAUKEE|71700|5,6,6,6,6,6,5
OZAUKEE|71700|6,6,6,6,6,6,5
OZAUKEE|71700|7,6,6,6,6,6,5
OZAUKEE|71725|1,6,6,6,6,6,5
OZAUKEE|71725|2,6,6,6,6,6,5
OZAUKEE|71725|3,6,6,6,6,6,5
OZAUKEE|79475|1,6,6,6,6,6,5
OZAUKEE|79475|2,6,6,6,6,6,5
OZAUKEE|79475|3,6,6,6,6,6,5
OZAUKEE|79475|4,6,6,6,6,6,5
PEPIN|800|1,3,3,3,3,3,3
PEPIN|21225|1,3,3,3,3,3,3
PEPIN|21225|2,3,3,3,3,3,3
PEPIN|21225|3,3,3,3,3,3,3
PEPIN|21250|1,3,3,3,3,3,3
PEPIN|21250|2,3,3,3,3,3,3
PEPIN|27175|1,3,3,3,3,3,3
PEPIN|44075|1,3,3,3,3,3,3
PEPIN|44075|2,3,3,3,3,3,3
PEPIN|61925|1,3,3,3,3,3,3
PEPIN|61925|2,3,3,3,3,3,3
PEPIN|61950|1,3,3,3,3,3,3
PEPIN|61950|2,3,3,3,3,3,3
PEPIN|77475|1,3,3,3,3,3,3
PEPIN|77500|1,3,3,3,3,3,3
PEPIN|84025|1,3,3,3,3,3,3
PEPIN|84025|2,3,3,3,3,3,3
PEPIN|84100|1,3,3,3,3,3,3
PIERCE|5325|1,3,3,3,3,3,3
PIERCE|15575|1,3,3,3,3,3,3
PIERCE|15575|2,3,3,3,3,3,3
PIERCE|15575|3,3,3,3,3,3,3
PIERCE|20150|1,3,3,3,3,3,3
PIERCE|23525|1,3,3,3,3,3,3
PIERCE|23525|2,3,3,3,3,3,3
PIERCE|23525|3,3,3,3,3,3,3
PIERCE|23525|4,3,3,3,3,3,3
PIERCE|23550|1,3,3,3,3,3,3
PIERCE|23550|2,3,3,3,3,3,3
PIERCE|23700|1,3,3,3,3,3,3
PIERCE|23775|1,3,3,3,3,3,3
PIERCE|29150|1,3,3,3,3,3,3
PIERCE|33050|1,3,3,3,3,3,3
PIERCE|37350|1,3,3,3,3,3,3
PIERCE|48175|1,3,3,3,3,3,3
PIERCE|48200|1,3,3,3,3,3,3
PIERCE|49775|1,3,3,3,3,3,3
PIERCE|49775|2,3,3,3,3,3,3
PIERCE|59025|1,3,3,3,3,3,3
PIERCE|59025|2,3,3,3,3,3,3
PIERCE|59025|3,3,3,3,3,3,3
PIERCE|63600|1,3,3,3,3,3,3
PIERCE|65375|1,3,3,3,3,3,3
PIERCE|65375|2,3,3,3,3,3,3
PIERCE|65375|3,3,3,3,3,3,3
PIERCE|65375|4,3,3,3,3,3,3
PIERCE|65375|5,3,3,3,3,3,3
PIERCE|65375|6,3,3,3,3,3,3
PIERCE|68275|5,3,3,3,3,3,3
PIERCE|68275|6,3,3,3,3,3,3
PIERCE|68275|7,3,3,3,3,3,3
PIERCE|68275|8,3,3,3,3,3,3
PIERCE|68275|9,3,3,3,3,3,3
PIERCE|68275|10,3,3,3,3,3,3
PIERCE|68275|11,3,3,3,3,3,3
PIERCE|68275|12,3,3,3,3,3,3
PIERCE|68275|13,3,3,3,3,3,3
PIERCE|68275|14,3,3,3,3,3,3
PIERCE|68300|1,3,3,3,3,3,3
PIERCE|68300|2,3,3,3,3,3,3
PIERCE|68300|3,3,3,3,3,3,3
PIERCE|68775|1,3,3,3,3,3,3
PIERCE|71150|1,3,3,3,3,3,3
PIERCE|76100|1,3,3,3,3,3,3
PIERCE|76100|2,3,3,3,3,3,3
PIERCE|76300|1,3,3,3,3,3,3
PIERCE|76300|2,3,3,3,3,3,3
PIERCE|80550|1,3,3,3,3,3,3
PIERCE|80550|2,3,3,3,3,3,3
PIERCE|80700|1,3,3,3,3,3,3
PIERCE|80700|2,3,3,3,3,3,3
PIERCE|81600|1,3,3,3,3,3,3
POLK|950|1,7,7,7,7,7,7
POLK|950|2,7,7,7,7,7,7
POLK|950|3,7,7,7,7,7,7
POLK|950|4,7,7,7,7,7,7
POLK|1725|1,7,7,7,7,7,7
POLK|1725|2,7,7,7,7,7,7
POLK|1725|3,7,7,7,7,7,7
POLK|1725|4,7,7,7,7,7,7
POLK|1725|5,7,7,7,7,7,7
POLK|2350|1,7,7,7,7,7,7
POLK|2350|2,7,7,7,7,7,7
POLK|4475|1,7,7,7,7,7,7
POLK|4475|2,7,7,7,7,7,7
POLK|4500|1,7,7,7,7,7,7
POLK|4500|2,7,7,7,7,7,7
POLK|5825|1,7,7,7,7,7,7
POLK|7700|1,7,7,7,7,7,7
POLK|7700|2,7,7,7,7,7,7
POLK|8750|1,7,7,7,7,7,7
POLK|13850|1,7,7,7,7,7,7
POLK|14837|1,7,7,7,7,7,7
POLK|15100|1,7,7,7,7,7,7
POLK|15125|1,7,7,7,7,7,7
POLK|15250|1,7,7,7,7,7,7
POLK|15250|2,7,7,7,7,7,7
POLK|15275|1,7,7,7,7,7,7
POLK|20850|1,7,7,7,7,7,7
POLK|24450|1,7,7,7,7,7,7
POLK|24450|2,7,7,7,7,7,7
POLK|25350|1,7,7,7,7,7,7
POLK|25350|2,7,7,7,7,7,7
POLK|27500|1,7,7,7,7,7,7
POLK|27500|2,7,7,7,7,7,7
POLK|28350|1,7,7,7,7,7,7
POLK|28350|2,7,7,7,7,7,7
POLK|28350|3,7,7,7,7,7,7
POLK|28725|1,7,7,7,7,7,7
POLK|28725|2,7,7,7,7,7,7
POLK|38400|1,7,7,7,7,7,7
POLK|41900|1,7,7,7,7,7,7
POLK|44475|1,7,7,7,7,7,7
POLK|44475|2,7,7,7,7,7,7
POLK|44475|3,7,7,7,7,7,7
POLK|44475|4,7,7,7,7,7,7
POLK|45775|1,7,7,7,7,7,7
POLK|46200|1,7,7,7,7,7,7
POLK|46200|2,7,7,7,7,7,7
POLK|46225|1,7,7,7,7,7,7
POLK|46225|2,7,7,7,7,7,7
POLK|46900|1,7,7,7,7,7,7
POLK|52075|1,7,7,7,7,7,7
POLK|52100|1,7,7,7,7,7,7
POLK|52100|2,7,7,7,7,7,7
POLK|60450|1,7,7,7,7,7,7
POLK|60450|2,7,7,7,7,7,7
POLK|60450|3,7,7,7,7,7,7
POLK|60475|1,7,7,7,7,7,7
POLK|60475|2,7,7,7,7,7,7
POLK|60475|3,7,7,7,7,7,7
POLK|60475|4,7,7,7,7,7,7
POLK|60475|5,7,7,7,7,7,7
POLK|70550|1,7,7,7,7,7,7
POLK|70550|2,7,7,7,7,7,7
POLK|70550|3,7,7,7,7,7,7
POLK|70550|4,7,7,7,7,7,7
POLK|70575|1,7,7,7,7,7,7
POLK|70575|2,7,7,7,7,7,7
POLK|77050|1,7,7,7,7,7,7
POLK|81075|2,7,7,7,7,7,7
POLK|81075|3,7,7,7,7,7,7
POLK|86350|1,7,7,7,7,7,7
PORTAGE|725|1,3,3,8,8,3,6
PORTAGE|1400|1,3,3,8,8,3,6
PORTAGE|1425|1,3,3,8,8,3,6
PORTAGE|1750|1,3,3,8,8,3,6
PORTAGE|1750|2,3,3,8,8,3,6
PORTAGE|1775|1,3,3,8,8,3,6
PORTAGE|1775|2,3,3,8,8,3,6
PORTAGE|1800|1,3,3,8,8,3,6
PORTAGE|6475|1,3,3,8,8,3,6
PORTAGE|10925|1,3,3,8,8,3,6
PORTAGE|10925|2,3,3,8,8,3,6
PORTAGE|12725|1,3,3,7,3,3,6
PORTAGE|12725|2,3,3,7,3,3,6
PORTAGE|19975|1,3,3,7,3,3,6
PORTAGE|22450|1,3,3,7,3,3,6
PORTAGE|30350|1,3,3,8,8,3,6
PORTAGE|30350|2,3,3,8,8,3,6
PORTAGE|30350|3,3,3,8,8,3,6
PORTAGE|30350|4,3,3,8,8,3,6
PORTAGE|36350|1,3,3,7,3,3,6
PORTAGE|36350|2,3,3,7,3,3,6
PORTAGE|36350|3,3,3,7,3,3,6
PORTAGE|36350|4,3,3,7,3,3,6
PORTAGE|36350|5,3,3,7,3,3,6
PORTAGE|36350|6,3,3,8,8,3,6
PORTAGE|36350|7,3,3,8,8,3,6
PORTAGE|36350|8,3,3,7,3,3,6
PORTAGE|36350|11,3,3,7,3,3,6
PORTAGE|36350|17,3,3,7,3,3,6
PORTAGE|36350|20,3,3,7,3,3,6
PORTAGE|36350|22,3,3,7,3,3,6
PORTAGE|36350|24,3,3,7,3,3,6
PORTAGE|38650|1,3,3,7,3,3,6
PORTAGE|42225|1,3,3,8,8,3,6
PORTAGE|42225|2,3,3,8,8,3,6
PORTAGE|44800|1,3,3,8,8,3,6
PORTAGE|44800|2,3,3,8,8,3,6
PORTAGE|51875|2,3,3,7,3,3,6
PORTAGE|56000|1,3,3,8,8,3,6
PORTAGE|56850|1,3,3,8,8,3,6
PORTAGE|61325|1,3,3,7,3,3,6
PORTAGE|61325|19,3,3,7,3,3,6
PORTAGE|61325|20,3,3,7,3,3,6
PORTAGE|61325|22,3,3,7,3,3,6
PORTAGE|61325|23,3,3,7,3,3,6
PORTAGE|62825|1,3,3,8,8,3,6
PORTAGE|62825|2,3,3,8,8,3,6
PORTAGE|63525|1,3,3,8,8,3,6
PORTAGE|63525|2,3,3,8,8,3,6
PORTAGE|63525|3,3,3,8,8,3,6
PORTAGE|63525|4,3,3,8,8,3,6
PORTAGE|63525|5,3,3,8,8,3,6
PORTAGE|63525|6,3,3,8,8,3,6
PORTAGE|63525|7,3,3,8,8,3,6
PORTAGE|63525|8,3,3,8,8,3,6
PORTAGE|63525|9,3,3,8,8,3,6
PORTAGE|63550|1,3,3,8,8,3,6
PORTAGE|63550|2,3,3,8,8,3,6
PORTAGE|63550|3,3,3,8,8,3,6
PORTAGE|69575|1,3,3,8,8,3,6
PORTAGE|72850|1,3,3,8,8,3,6
PORTAGE|72850|2,3,3,8,8,3,6
PORTAGE|72850|3,3,3,8,8,3,6
PORTAGE|77200|1,3,3,7,3,3,6
PORTAGE|77200|2,3,3,7,3,3,6
PORTAGE|77200|3,3,3,7,3,3,6
PORTAGE|77200|4,3,3,7,3,3,6
PORTAGE|77200|5,3,3,7,3,3,6
PORTAGE|77200|6,3,3,7,3,3,6
PORTAGE|77200|7,3,3,7,3,3,6
PORTAGE|77200|8,3,3,7,3,3,6
PORTAGE|77200|9,3,3,7,3,3,6
PORTAGE|77200|10,3,3,7,3,3,6
PORTAGE|77200|11,3,3,7,3,3,6
PORTAGE|77200|12,3,3,7,3,3,6
PORTAGE|77200|13,3,3,7,3,3,6
PORTAGE|77200|14,3,3,7,3,3,6
PORTAGE|77200|15,3,3,7,3,3,6
PORTAGE|77200|16,3,3,7,3,3,6
PORTAGE|77200|17,3,3,7,3,3,6
PORTAGE|77200|18,3,3,7,3,3,6
PORTAGE|77200|19,3,3,7,3,3,6
PORTAGE|77200|20,3,3,7,3,3,6
PORTAGE|77200|21,3,3,7,3,3,6
PORTAGE|77200|22,3,3,7,3,3,6
PORTAGE|77200|23,3,3,7,3,3,6
PORTAGE|77200|24,3,3,7,3,3,6
PORTAGE|77200|25,3,3,7,3,3,6
PORTAGE|77200|26,3,3,7,3,3,6
PORTAGE|77200|27,3,3,7,3,3,6
PORTAGE|77200|28,3,3,7,3,3,6
PORTAGE|77200|29,3,3,7,3,3,6
PORTAGE|77200|30,3,3,7,3,3,6
PORTAGE|77200|31,3,3,7,3,3,6
PORTAGE|77200|32,3,3,7,3,3,6
PORTAGE|77200|33,3,3,7,3,3,6
PORTAGE|77200|35,3,3,7,3,3,6
PORTAGE|77200|36,3,3,7,3,3,6
PORTAGE|77200|37,3,3,7,3,3,6
PORTAGE|77200|38,3,3,7,3,3,6
PORTAGE|77200|39,3,3,7,3,3,6
PORTAGE|77200|40,3,3,7,3,3,6
PORTAGE|77200|41,3,3,7,3,3,6
PORTAGE|77200|42,3,3,7,3,3,6
PORTAGE|77200|43,3,3,7,3,3,6
PORTAGE|77200|44,3,3,7,3,3,6
PORTAGE|77200|45,3,3,7,3,3,6
PORTAGE|77200|46,3,3,7,3,3,6
PORTAGE|77200|47,3,3,7,3,3,6
PORTAGE|77537|1,3,3,8,8,3,6
PORTAGE|77537|2,3,3,8,8,3,6
PORTAGE|77537|3,3,3,8,8,3,6
PORTAGE|77537|4,3,3,8,8,3,6
PORTAGE|77537|5,3,3,8,8,3,6
PORTAGE|86975|1,3,3,8,8,3,6
PORTAGE|86975|2,3,3,8,8,3,6
PORTAGE|86975|3,3,3,8,8,3,6
PORTAGE|86975|4,3,3,8,8,3,6
PRICE|13175|1,7,7,7,7,7,7
PRICE|13200|1,7,7,7,7,7,7
PRICE|22950|1,7,7,7,7,7,7
PRICE|22950|2,7,7,7,7,7,7
PRICE|23200|1,7,7,7,7,7,7
PRICE|23200|2,7,7,7,7,7,7
PRICE|23975|1,7,7,7,7,7,7
PRICE|25775|1,7,7,7,7,7,7
PRICE|25775|2,7,7,7,7,7,7
PRICE|26050|1,7,7,7,7,7,7
PRICE|28750|1,7,7,7,7,7,7
PRICE|31925|1,7,7,7,7,7,7
